date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
15-05-1996,Orissa,Khordha,Bhubaneshwar,929,20.23,85.83,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15,0.44
15-05-1996,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14,0.41
15-05-1996,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14,0.41
15-05-1996,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15,0.44
15-06-1996,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15.7,0.45
15-06-1996,Delhi,Delhi,Delhi,934,28.67,77.22,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15.5,0.45
15-06-1996,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,miscellaneous food,Sugar,97,KG,actual,Retail,INR,13,0.37
15-06-1996,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15.5,0.45
15-06-1996,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,Sugar,97,KG,actual,Retail,INR,13.8,0.4
15-06-1996,Kerala,Thiruvananthapuram,Tiruvanantapuram,968,8.51,76.96,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14.6,0.42
15-06-1996,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,Sugar,97,KG,actual,Retail,INR,13.5,0.39
15-06-1996,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14,0.4
15-06-1996,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15,0.43
15-06-1996,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14.75,0.43
15-07-1996,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15.5,0.44
15-07-1996,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15,0.42
15-07-1996,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14,0.39
15-07-1996,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15,0.42
15-07-1996,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,Sugar,97,KG,actual,Retail,INR,13.8,0.39
15-07-1996,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,Sugar,97,KG,actual,Retail,INR,13.75,0.39
15-07-1996,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14,0.39
15-07-1996,Orissa,Khordha,Bhubaneshwar,929,20.23,85.83,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14.5,0.41
15-07-1996,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14.5,0.41
15-07-1996,Tripura,West Tripura,Agartala,921,23.84,91.28,miscellaneous food,Sugar,97,KG,actual,Retail,INR,18,0.51
15-07-1996,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15.5,0.44
